ID,Year_Birth,Year_Old,CustomerFor,Dt_Customer,Education,Marital_Status,Income,Kidhome,Teenhome,ChildrenHome,Recency,MntSpentTotal,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,PurchaseLastMonth,NumPurchasesTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpTotal,Complain,Z_CostContact,Z_Revenue,Age_cat,Income_cat,MntTotal_cat,Recency_cat
8789,1989,35,3841 days,2014-01-11,2n Cycle,Married,59060,1,0,1,77,274,35,40,111,36,40,12,0,11,3,3,1,7,4,0,0,0,0,0,0,0,0,3,11,35_44,D4,"[256.0, 340.0)",75_99
6197,1962,62,4107 days,2013-04-20,PhD,Single,27238,1,1,2,39,57,37,0,17,0,0,3,0,6,3,3,0,3,9,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",25_49
4554,1965,59,3943 days,2013-10-01,Graduation,Together,47009,0,1,1,89,448,171,45,73,59,10,90,0,13,4,3,2,8,4,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[425.0, 845.0)",75_99
4937,1973,51,3691 days,2014-06-10,2n Cycle,Married,46094,1,1,2,62,44,12,2,20,3,2,5,0,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",50_74
1920,1972,52,4007 days,2013-07-29,Graduation,Married,40321,1,1,2,59,102,44,4,21,6,0,27,0,6,2,3,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[87.0, 171.0)",50_74
8749,1984,40,3820 days,2014-02-01,Graduation,Together,37235,1,0,1,68,61,20,2,9,4,6,20,0,4,1,1,1,2,4,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",50_74
1650,1960,64,4105 days,2013-04-22,Master,Married,81843,0,0,0,13,1643,779,86,537,34,69,138,1,26,1,5,9,12,3,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1265.0, 1685.0)",0_24
10377,1958,66,4060 days,2013-06-06,Master,Together,46692,0,1,1,37,397,170,6,97,24,12,88,0,12,3,6,1,5,6,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[340.0, 425.0)",25_49
9206,1968,56,3845 days,2014-01-07,Graduation,Together,77382,0,1,1,36,1121,491,48,231,112,105,134,0,24,2,5,7,12,1,0,0,0,0,1,0,1,0,3,11,55_64,D5,"[845.0, 1265.0)",25_49
10971,1977,47,4336 days,2012-09-03,Graduation,Single,37774,2,0,2,28,473,173,8,107,7,2,176,1,12,4,7,2,3,9,0,0,1,0,0,1,1,1,3,11,45_54,D3,"[425.0, 845.0)",25_49
6398,1974,50,3764 days,2014-03-29,Basic,Married,18393,1,0,1,2,50,7,10,13,16,0,4,1,6,2,3,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
9212,1962,62,4172 days,2013-02-14,Master,Married,72828,0,1,1,17,1678,1205,0,235,19,14,205,1,22,6,6,3,13,7,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1265.0, 1685.0)",0_24
7937,1982,42,3744 days,2014-04-18,Graduation,Married,24711,0,0,0,86,58,10,7,25,6,3,7,0,6,1,3,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",75_99
839,1975,49,3949 days,2013-09-25,PhD,Married,45503,1,0,1,54,170,97,4,44,6,1,18,0,8,1,3,1,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[87.0, 171.0)",50_74
4246,1982,42,3871 days,2013-12-12,Master,Single,6560,0,0,0,2,373,67,11,26,4,3,262,1,2,0,1,0,1,17,0,0,0,0,0,0,0,0,3,11,35_44,D1,"[340.0, 425.0)",0_24
158,1945,79,3896 days,2013-11-17,PhD,Together,71604,0,0,0,3,1196,345,53,528,98,75,97,1,16,1,8,3,5,4,0,0,1,0,0,1,1,0,3,11,75_above,D5,"[845.0, 1265.0)",0_24
4832,1979,45,3786 days,2014-03-07,Graduation,Married,27244,1,0,1,84,101,6,5,17,3,24,46,0,6,2,2,2,2,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[87.0, 171.0)",75_99
5621,1969,55,4236 days,2012-12-12,Graduation,Married,48752,1,1,2,8,316,73,57,100,71,15,0,1,12,5,6,1,5,9,0,0,0,0,0,1,0,0,3,11,55_64,D3,"[256.0, 340.0)",0_24
1945,1962,62,3956 days,2013-09-18,Graduation,Married,71434,0,1,1,4,1400,711,36,217,172,96,168,1,18,3,7,4,7,4,1,0,0,1,0,0,2,0,3,11,55_64,D5,"[1265.0, 1685.0)",0_24
5147,1948,76,4007 days,2013-07-29,Graduation,Single,90842,0,0,0,57,1424,774,70,118,182,187,93,0,26,1,4,9,13,1,0,0,0,0,0,0,0,0,3,11,75_above,D6,"[1265.0, 1685.0)",50_74
2535,1978,46,4352 days,2012-08-18,Master,Married,88097,1,0,1,24,844,163,0,480,0,126,75,1,19,1,6,5,8,9,1,0,0,1,1,1,3,0,3,11,45_54,D6,"[425.0, 845.0)",0_24
11039,1975,49,3957 days,2013-09-17,Graduation,Married,51948,0,1,1,51,311,82,33,54,71,30,41,0,11,2,5,2,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[256.0, 340.0)",50_74
9495,1982,42,4089 days,2013-05-08,Graduation,Together,71853,0,0,0,29,1149,358,108,413,141,97,32,1,16,1,2,8,6,1,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",25_49
9635,1983,41,3742 days,2014-04-20,Master,Married,35876,0,0,0,13,129,66,2,40,4,3,14,1,7,1,3,1,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[87.0, 171.0)",0_24
2173,1952,72,3928 days,2013-10-16,Graduation,Widow,40049,0,1,1,23,32,13,6,7,0,3,3,1,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",0_24
942,1982,42,4362 days,2012-08-08,Graduation,Single,39660,1,0,1,36,299,139,13,78,20,13,36,0,11,3,7,1,3,9,0,0,0,0,0,1,0,0,3,11,35_44,D3,"[256.0, 340.0)",25_49
9386,1962,62,3703 days,2014-05-29,Graduation,Together,50127,0,1,1,88,320,274,0,21,4,6,15,0,12,1,5,1,6,6,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[256.0, 340.0)",75_99
5510,1977,47,4257 days,2012-11-21,Master,Married,43263,0,1,1,2,441,262,6,61,0,10,102,1,13,3,5,2,6,5,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[425.0, 845.0)",0_24
873,1949,75,4308 days,2012-10-01,Master,Married,62845,1,1,2,3,1178,1099,0,45,0,0,34,1,17,11,3,4,10,8,0,0,0,1,0,1,1,0,3,11,75_above,D4,"[845.0, 1265.0)",0_24
2253,1990,34,4170 days,2013-02-16,Graduation,Married,18929,0,0,0,15,85,32,0,8,23,4,18,1,5,1,1,0,4,6,0,0,0,0,0,0,0,0,3,11,25_34,D2,"[2.0, 87.0)",0_24
5181,1982,42,4138 days,2013-03-20,Basic,Single,24367,1,0,1,58,24,2,4,2,0,11,5,0,3,1,1,0,2,9,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",50_74
979,1975,49,4166 days,2013-02-20,Graduation,Single,33249,1,0,1,11,112,6,10,21,19,14,42,1,6,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[87.0, 171.0)",0_24
10390,1959,65,4176 days,2013-02-10,2n Cycle,Married,26887,0,1,1,27,30,6,7,4,3,4,6,1,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",25_49
4698,1983,41,4046 days,2013-06-20,PhD,Married,50150,0,0,0,32,410,135,46,92,65,61,11,0,14,2,5,2,7,5,0,0,0,0,0,0,0,0,3,11,35_44,D4,"[340.0, 425.0)",25_49
7793,1976,48,3974 days,2013-08-31,Graduation,Together,62061,0,1,1,12,800,641,7,84,0,30,38,1,21,3,10,4,7,6,0,0,0,1,0,0,1,0,3,11,45_54,D4,"[425.0, 845.0)",0_24
1745,1962,62,4094 days,2013-05-03,PhD,Divorced,85696,0,0,0,88,1313,714,76,395,116,0,12,0,19,1,4,6,9,1,0,0,0,0,0,1,0,0,3,11,55_64,D6,"[1265.0, 1685.0)",75_99
10590,1956,68,4128 days,2013-03-30,PhD,Together,76542,0,0,0,91,1483,794,73,573,0,29,14,0,22,1,4,8,10,2,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",75_99
5080,1993,31,3923 days,2013-10-21,Graduation,Single,70515,0,0,0,12,1258,420,0,452,182,64,140,1,16,1,6,6,4,2,0,0,0,0,0,1,0,0,3,11,25_34,D5,"[845.0, 1265.0)",0_24
8369,1987,37,4270 days,2012-11-08,Graduation,Together,18227,1,0,1,21,28,1,2,7,4,3,11,1,3,1,0,1,2,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
5232,1965,59,3825 days,2014-01-27,Graduation,Married,69139,0,1,1,23,227,86,12,75,33,15,6,1,10,1,4,1,5,4,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[171.0, 256.0)",0_24
2407,1982,42,4269 days,2012-11-09,Graduation,Married,69109,0,0,0,10,1555,823,25,459,124,29,95,1,19,1,6,6,7,4,0,0,0,0,1,1,1,0,3,11,35_44,D5,"[1265.0, 1685.0)",0_24
3834,1962,62,4141 days,2013-03-17,Graduation,Single,69627,0,1,1,35,861,231,161,215,171,30,53,0,21,2,8,2,11,5,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",25_49
7912,1978,46,4105 days,2013-04-22,Graduation,Married,38136,1,0,1,69,103,8,15,27,0,20,33,0,6,2,3,1,2,8,0,0,1,0,0,0,1,0,3,11,45_54,D3,"[87.0, 171.0)",50_74
7712,1946,78,3734 days,2014-04-28,PhD,Single,62159,0,0,0,68,634,182,17,259,77,70,29,0,18,1,6,2,10,4,0,0,0,0,0,0,0,0,3,11,75_above,D4,"[425.0, 845.0)",50_74
1065,1963,61,3854 days,2013-12-29,Graduation,Single,80695,0,0,0,85,1918,557,129,984,193,37,18,0,18,1,5,8,5,2,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1685.0, 2105.0)",75_99
7275,1971,53,3940 days,2013-10-04,Master,Single,33316,1,1,2,34,131,79,1,31,4,4,12,0,7,3,2,1,4,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[87.0, 171.0)",25_49
1343,1968,56,4313 days,2012-09-26,Graduation,Together,58554,1,1,2,55,586,368,24,68,38,0,88,0,16,6,8,2,6,7,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",50_74
1384,1992,32,3890 days,2013-11-23,Basic,Married,17256,1,0,1,10,62,6,4,14,8,8,22,1,5,2,2,1,2,8,0,0,1,0,0,0,1,0,3,11,25_34,D1,"[2.0, 87.0)",0_24
9967,1974,50,4067 days,2013-05-30,Graduation,Divorced,53034,1,1,2,30,447,160,15,196,15,11,50,0,14,8,6,1,7,8,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",25_49
6181,1950,74,4370 days,2012-07-31,2n Cycle,Together,52203,0,0,0,36,939,488,21,238,56,108,28,0,26,1,8,7,11,6,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",25_49
10507,1977,47,4011 days,2013-07-25,2n Cycle,Divorced,59601,0,1,1,14,797,691,7,69,0,7,23,1,11,4,2,2,7,8,0,0,0,1,0,0,1,0,3,11,45_54,D4,"[425.0, 845.0)",0_24
2674,1958,66,4335 days,2012-09-04,Master,Single,75154,0,1,1,79,1143,543,10,205,160,143,82,0,15,1,6,3,6,3,0,0,0,0,0,1,0,0,3,11,65_74,D5,"[845.0, 1265.0)",75_99
2698,1976,48,3906 days,2013-11-07,Graduation,Single,47025,0,1,1,52,415,254,7,108,20,0,26,0,14,3,6,3,5,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[340.0, 425.0)",50_74
3231,1973,51,3888 days,2013-11-25,Graduation,Married,37971,1,0,1,97,30,5,4,10,2,2,7,0,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
4096,1968,56,3857 days,2013-12-26,Master,Divorced,41335,1,0,1,24,187,112,19,21,16,14,5,1,9,3,4,1,4,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[171.0, 256.0)",0_24
10476,1958,66,3719 days,2014-05-13,Graduation,Married,67267,0,1,1,0,251,134,11,59,15,2,30,1,10,1,3,2,5,2,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[171.0, 256.0)",0_24
5948,1975,49,3733 days,2014-04-29,Graduation,Single,57338,0,1,1,96,237,143,6,52,11,8,17,0,10,2,4,1,5,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[171.0, 256.0)",75_99
9140,1960,64,3858 days,2013-12-25,2n Cycle,Together,50523,1,1,2,89,91,51,4,24,4,7,1,0,6,2,2,0,4,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[87.0, 171.0)",75_99
10258,1965,59,4091 days,2013-05-06,Master,Single,35791,2,1,3,94,35,27,0,5,0,0,3,0,4,2,1,0,3,8,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
5675,1960,64,4305 days,2012-10-04,PhD,Divorced,50611,0,1,1,98,493,459,0,24,6,0,4,0,16,6,4,5,7,6,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
4743,1969,55,4155 days,2013-03-03,PhD,Married,56242,0,1,1,72,971,689,8,167,11,8,88,0,23,5,8,4,11,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",50_74
8805,1960,64,4246 days,2012-12-02,Graduation,Single,48904,0,1,1,1,371,283,10,38,0,13,27,1,13,4,7,2,4,8,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[340.0, 425.0)",0_24
1542,1975,49,3853 days,2013-12-30,Graduation,Single,56243,1,2,3,26,396,347,0,35,4,3,7,1,14,6,4,2,8,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[340.0, 425.0)",25_49
6770,1985,39,3985 days,2013-08-20,Graduation,Married,21355,1,0,1,5,68,5,13,14,0,5,31,1,5,2,2,1,2,6,0,0,1,0,0,1,1,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
8773,1971,53,4041 days,2013-06-25,Master,Together,57420,0,1,1,22,322,280,0,18,0,0,24,1,12,3,5,1,6,7,0,0,0,1,0,0,1,0,3,11,45_54,D4,"[256.0, 340.0)",0_24
10420,1955,69,3727 days,2014-05-05,Master,Divorced,46390,0,1,1,56,222,95,14,64,2,9,38,0,9,1,4,2,3,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[171.0, 256.0)",50_74
7514,1956,68,4033 days,2013-07-03,2n Cycle,Together,54342,1,1,2,74,177,84,10,34,11,10,28,0,8,4,3,1,4,6,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[171.0, 256.0)",50_74
793,1973,51,4303 days,2012-10-06,Graduation,Married,20895,1,0,1,24,45,18,3,17,3,0,4,1,5,1,2,0,3,9,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
10909,1948,76,3837 days,2014-01-15,Graduation,Married,92344,0,0,0,9,1899,992,24,694,51,19,119,1,20,0,5,10,5,1,0,0,1,0,1,0,2,0,3,11,75_above,D6,"[1685.0, 2105.0)",0_24
8702,1976,48,3985 days,2013-08-20,2n Cycle,Together,26907,1,1,2,10,22,9,1,7,0,3,2,1,4,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
4791,1980,44,4232 days,2012-12-16,Graduation,Together,44964,1,1,2,35,41,19,1,17,2,0,2,0,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",25_49
2963,1979,45,3730 days,2014-05-02,Graduation,Together,75507,0,0,0,56,1440,709,93,374,104,80,80,0,20,1,8,6,6,3,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",50_74
8216,1972,52,3933 days,2013-10-11,Master,Married,53761,1,1,2,7,325,158,0,76,13,7,71,1,11,6,4,4,3,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[256.0, 340.0)",0_24
8140,1973,51,3941 days,2013-10-03,Graduation,Together,22682,1,0,1,51,95,10,14,29,4,2,36,0,7,3,2,1,4,4,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[87.0, 171.0)",50_74
10146,1972,52,3791 days,2014-03-02,PhD,Together,38887,1,0,1,17,42,25,1,13,0,0,3,1,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",0_24
5289,1975,49,4269 days,2012-11-09,2n Cycle,Single,41658,1,1,2,30,72,8,4,12,15,4,29,0,4,2,1,1,2,4,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",25_49
2587,1972,52,3717 days,2014-05-15,PhD,Married,29791,1,0,1,21,20,14,0,6,0,0,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
4405,1956,68,4006 days,2013-07-30,Master,Married,63915,0,2,2,2,789,622,7,115,30,0,15,1,21,2,6,3,12,5,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",0_24
8663,1974,50,3710 days,2014-05-22,Graduation,Divorced,39996,1,1,2,85,15,11,0,3,0,0,1,0,3,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
2589,1972,52,3814 days,2014-02-07,Graduation,Divorced,26759,1,0,1,65,59,25,3,16,8,5,2,0,6,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",50_74
3421,1968,56,4106 days,2013-04-21,Master,Divorced,63841,0,1,1,64,908,635,15,100,20,7,131,0,21,1,9,3,9,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",50_74
10490,1969,55,4238 days,2012-12-10,PhD,Married,51039,1,1,2,11,417,100,64,79,65,0,109,1,12,2,6,2,4,7,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[340.0, 425.0)",0_24
4094,1961,63,4345 days,2012-08-25,Graduation,Married,60544,1,1,2,92,289,201,2,43,3,5,35,0,11,4,5,1,5,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[256.0, 340.0)",75_99
9958,1972,52,3764 days,2014-03-29,Graduation,Married,65685,0,1,1,54,769,642,14,49,0,7,57,0,20,1,9,2,9,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",50_74
2534,1953,71,3741 days,2014-04-21,Graduation,Married,37716,0,1,1,4,188,97,1,41,6,2,41,1,8,2,4,1,3,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[171.0, 256.0)",0_24
4188,1957,67,4357 days,2012-08-13,Graduation,Single,36864,0,1,1,53,354,204,5,39,17,0,89,0,11,3,5,2,4,8,0,0,0,0,0,1,0,0,3,11,65_74,D3,"[340.0, 425.0)",50_74
6613,1970,54,4297 days,2012-10-12,Master,Married,44511,1,0,1,39,727,513,7,133,46,14,14,0,20,6,8,4,8,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[425.0, 845.0)",25_49
10827,1967,57,4363 days,2012-08-07,PhD,Married,36947,1,1,2,49,146,88,3,21,4,1,29,0,7,4,3,0,4,9,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[87.0, 171.0)",25_49
5491,1951,73,4116 days,2013-04-11,Master,Together,47352,0,1,1,70,319,172,12,112,8,0,15,0,12,4,6,1,5,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",50_74
8402,1953,71,3866 days,2013-12-17,Master,Married,67087,0,1,1,40,794,329,35,222,130,35,43,0,20,2,7,5,8,4,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[425.0, 845.0)",25_49
8783,1950,74,4331 days,2012-09-08,Graduation,Married,57045,0,1,1,40,454,296,13,104,11,13,17,0,15,3,4,2,9,3,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",25_49
10010,1953,71,4333 days,2012-09-06,PhD,Divorced,36957,1,1,2,43,152,100,2,16,2,1,31,0,7,4,3,2,2,9,0,0,0,0,0,1,0,0,3,11,65_74,D3,"[87.0, 171.0)",25_49
618,1977,47,4311 days,2012-09-28,PhD,Married,69389,0,1,1,17,797,422,7,238,69,46,15,1,21,1,7,2,12,4,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",0_24
9121,1972,52,4077 days,2013-05-20,Graduation,Married,80134,1,0,1,40,1690,1218,16,272,104,0,80,0,14,2,5,3,6,6,1,0,0,1,1,1,3,0,3,11,45_54,D5,"[1685.0, 2105.0)",25_49
361,1969,55,3803 days,2014-02-18,Master,Married,43142,1,1,2,84,20,5,1,7,2,1,4,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
4310,1944,80,3830 days,2014-01-22,Graduation,Married,80589,0,0,0,25,1428,507,93,520,242,40,26,1,20,1,5,10,5,1,1,0,0,0,0,1,1,0,3,11,75_above,D5,"[1265.0, 1685.0)",25_49
2678,1990,34,4173 days,2013-02-13,Graduation,Single,34412,1,0,1,62,209,52,12,50,4,36,55,0,8,3,5,0,3,9,0,0,0,0,0,0,0,0,3,11,25_34,D3,"[171.0, 256.0)",50_74
6376,1979,45,4056 days,2013-06-10,Graduation,Single,57537,1,0,1,83,545,191,56,139,51,8,100,0,15,4,4,3,8,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",75_99
524,1966,58,4201 days,2013-01-16,Basic,Together,22634,0,0,0,47,96,2,23,11,8,6,46,0,5,1,2,1,2,8,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[87.0, 171.0)",25_49
10341,1948,76,3798 days,2014-02-23,Graduation,Together,51315,0,0,0,45,222,68,28,39,16,30,41,0,9,1,2,2,5,2,0,0,0,0,0,0,0,0,3,11,75_above,D4,"[171.0, 256.0)",25_49
5654,1972,52,3777 days,2014-03-16,Graduation,Married,36026,2,1,3,34,61,20,4,10,6,4,17,0,5,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",25_49
4098,1973,51,3824 days,2014-01-28,Graduation,Married,24639,1,1,2,3,44,20,3,16,0,4,1,1,6,3,2,0,4,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
5824,1972,52,3751 days,2014-04-11,PhD,Together,34578,2,1,3,1,8,7,0,1,0,0,0,1,3,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",0_24
7000,1972,52,3931 days,2013-10-13,2n Cycle,Single,65704,0,0,0,18,817,279,172,74,38,8,246,1,22,1,2,10,10,1,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",0_24
2561,1966,58,4267 days,2012-11-11,Graduation,Single,63810,0,1,1,45,1371,977,12,253,16,12,101,0,19,4,4,3,12,8,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[1265.0, 1685.0)",25_49
5229,1969,55,3805 days,2014-02-16,PhD,Together,54132,0,1,1,81,42,30,1,8,0,0,3,0,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[2.0, 87.0)",75_99
4086,1959,65,4220 days,2012-12-28,Graduation,Married,18690,0,0,0,77,60,6,1,7,23,4,19,0,4,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",75_99
2428,1970,54,4093 days,2013-05-04,Graduation,Married,28164,1,0,1,23,78,3,18,26,11,8,12,1,6,3,2,0,4,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
8254,1974,50,4114 days,2013-04-13,PhD,Married,34596,1,0,1,48,23,14,0,2,0,0,7,0,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",25_49
2836,1972,52,3958 days,2013-09-16,PhD,Married,43269,1,0,1,61,19,10,1,7,0,0,1,0,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",50_74
8418,1958,66,3763 days,2014-03-30,2n Cycle,Single,38741,1,1,2,60,61,7,10,17,8,6,13,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",50_74
1362,1972,52,4154 days,2013-03-04,Graduation,Single,31907,0,0,0,75,449,33,87,64,175,16,74,0,13,1,6,1,6,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[425.0, 845.0)",75_99
7152,1983,41,4122 days,2013-04-05,Master,Married,27100,1,0,1,64,37,12,0,13,2,0,10,0,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",50_74
10033,1973,51,3808 days,2014-02-13,2n Cycle,Divorced,31163,1,0,1,54,38,2,3,10,11,2,10,0,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",50_74
9349,1985,39,3864 days,2013-12-19,Graduation,Married,92533,0,0,0,84,1131,693,21,118,110,147,42,0,22,1,6,5,11,2,1,0,0,0,1,0,2,0,3,11,35_44,D6,"[845.0, 1265.0)",75_99
274,1973,51,3860 days,2013-12-23,Graduation,Single,34853,1,1,2,75,34,9,3,15,2,3,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
3388,1967,57,3914 days,2013-10-30,Graduation,Divorced,70844,1,1,2,16,294,129,26,67,3,67,2,1,12,5,6,1,5,7,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[256.0, 340.0)",0_24
922,1979,45,4093 days,2013-05-04,2n Cycle,Married,31086,1,1,2,79,48,16,2,11,3,0,16,0,4,2,1,1,2,8,0,0,1,0,0,0,1,0,3,11,45_54,D2,"[2.0, 87.0)",75_99
8588,1961,63,4345 days,2012-08-25,Graduation,Married,60544,1,1,2,92,289,201,2,43,3,5,35,0,11,4,5,1,5,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[256.0, 340.0)",75_99
2518,1986,38,4192 days,2013-01-25,2n Cycle,Together,20491,0,0,0,16,30,5,4,5,4,2,10,1,3,1,0,1,2,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
574,1964,60,3739 days,2014-04-23,Graduation,Married,42523,0,0,0,96,125,14,36,11,3,26,35,0,6,1,1,1,4,2,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[87.0, 171.0)",75_99
3220,1983,41,4172 days,2013-02-14,Graduation,Married,39922,1,0,1,30,156,29,12,59,19,1,36,0,7,2,3,0,4,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[87.0, 171.0)",25_49
5967,1952,72,4018 days,2013-07-18,Graduation,Together,33402,1,1,2,60,70,26,2,19,10,5,8,0,6,3,2,1,3,8,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",50_74
1183,1949,75,3953 days,2013-09-21,Master,Married,36408,1,1,2,11,22,9,1,4,3,2,3,1,3,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,75_above,D3,"[2.0, 87.0)",0_24
